"dat","Désignation de l'infraction","libx","Ain","Aisne","Allier","Alpes-de-Haute-Provence","Hautes-Alpes","Alpes-Maritimes","Ardèche","Ardennes","Ariège","Aube","Aude","Aveyron","Bouches-du-Rhône","Calvados","Cantal","Charente","Charente-Maritime","Cher","Corrèze","Côte-d’Or","Côtes-d'Armor","Creuse","Dordogne","Doubs","Drôme","Eure","Eure-et-Loir","Finistère","Corse du Sud","Haute Corse","Gard","Haute-Garonne","Gers","Gironde","Hérault","Ille-et-Vilaine","Indre","Indre-et-Loire","Isère","Jura","Landes","Loir-et-Cher","Loire","Haute-Loire","Loire-Atlantique","Loiret","Lot","Lot-et-Garonne","Lozère","Maine-et-Loire","Manche","Marne","Haute-Marne","Mayenne","Meurthe-et-Moselle","Meuse","Morbihan","Moselle","Nièvre","Nord","Oise","Orne","Pas-de-Calais","Puy-de-Dôme","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Bas-Rhin","Haut-Rhin","Rhône","Haute-Saône","Saône-et-Loire","Sarthe","Savoie","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Deux-Sèvres","Somme","Tarn","Tarn-et-Garonne","Var","Vaucluse","Vendée","Vienne","Haute-Vienne","Vosges","Yonne","Territoire-de-Belfort","Essonne","Hauts-de-Seine","Seine-St-Denis","Val-de-Marne","Val-d’Oise","Guadeloupe","Martinique","Guyane","Réunion","Saint Pierre et Miquelon","Mayotte","Wallis et Futuna","Polynésie Française","Nouvelle Calédonie","9G","9H","AC","AE","AT","CJ"
"01/01/2014","28.0","Cambriolages de résidences secondaires","0.0","0.0","0.0","0.0","0.0","22.0","3.0","0.0","0.0","3.0","4.0","1.0","14.0","5.0","0.0","0.0","9.0","2.0","4.0","1.0","1.0","0.0","2.0","4.0","2.0","1.0","0.0","2.0","0.0","0.0","3.0","4.0","1.0","2.0","17.0","3.0","0.0","0.0","1.0","0.0","1.0","5.0","17.0","0.0","4.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","1.0","2.0","4.0","0.0","3.0","0.0","1.0","0.0","2.0","1.0","9.0","1.0","9.0","2.0","2.0","0.0","0.0","1.0","3.0","2.0","0.0","0.0","0.0","22.0","4.0","12.0","11.0","2.0","0.0","1.0","0.0","18.0","2.0","2.0","4.0","4.0","1.0","1.0","1.0","6.0","11.0","6.0","5.0","1.0","1.0","0.0","1.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","29.0","Cambriolages de  locaux industriels, commerciaux ou financiers","11.0","13.0","18.0","4.0","7.0","63.0","7.0","3.0","2.0","20.0","13.0","7.0","224.0","7.0","5.0","7.0","20.0","11.0","8.0","18.0","5.0","1.0","9.0","19.0","20.0","9.0","1.0","57.0","3.0","9.0","27.0","64.0","5.0","51.0","65.0","34.0","9.0","29.0","63.0","1.0","3.0","9.0","53.0","5.0","87.0","34.0","5.0","10.0","1.0","41.0","9.0","26.0","5.0","13.0","33.0","9.0","15.0","34.0","6.0","154.0","9.0","4.0","76.0","30.0","27.0","6.0","13.0","19.0","21.0","123.0","7.0","19.0","8.0","17.0","31.0","261.0","68.0","97.0","67.0","7.0","18.0","12.0","2.0","35.0","22.0","9.0","23.0","21.0","5.0","8.0","3.0","55.0","67.0","109.0","66.0","54.0","20.0","12.0","3.0","39.0",".","24.0",".","5.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","30.0","Cambriolages d’autres lieux","10.0","15.0","16.0","4.0","10.0","74.0","3.0","14.0","3.0","14.0","8.0","5.0","266.0","41.0","2.0","7.0","14.0","11.0","7.0","26.0","7.0","1.0","9.0","68.0","31.0","15.0","7.0","15.0","7.0","3.0","27.0","67.0","15.0","48.0","39.0","19.0","2.0","25.0","130.0","4.0","5.0","27.0","45.0","3.0","110.0","24.0","2.0","3.0","1.0","25.0","11.0","34.0","7.0","6.0","28.0","7.0","22.0","31.0","12.0","226.0","9.0","8.0","113.0","22.0","18.0","14.0","21.0","45.0","35.0","287.0","3.0","20.0","6.0","19.0","35.0","154.0","87.0","62.0","72.0","5.0","15.0","17.0","13.0","41.0","30.0","14.0","23.0","19.0","5.0","9.0","9.0","39.0","81.0","113.0","84.0","73.0","19.0","9.0","3.0","16.0",".","13.0",".","4.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","31.0","Vols avec entrée par ruse en tous lieux","0.0","2.0","0.0","3.0","0.0","48.0","0.0","0.0","0.0","3.0","1.0","0.0","19.0","5.0","0.0","0.0","1.0","0.0","3.0","4.0","2.0","1.0","2.0","4.0","1.0","1.0","1.0","2.0","0.0","0.0","2.0","10.0","0.0","6.0","3.0","2.0","1.0","4.0","10.0","0.0","0.0","1.0","2.0","0.0","6.0","1.0","0.0","3.0","0.0","2.0","1.0","5.0","1.0","3.0","3.0","0.0","1.0","3.0","1.0","28.0","6.0","3.0","8.0","2.0","11.0","1.0","0.0","4.0","2.0","15.0","0.0","0.0","1.0","4.0","8.0","80.0","7.0","18.0","24.0","1.0","6.0","0.0","2.0","5.0","2.0","1.0","1.0","1.0","2.0","3.0","2.0","31.0","48.0","55.0","31.0","16.0","0.0","0.0","9.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","32.0","Vols à la tire","10.0","16.0","5.0","3.0","1.0","258.0","1.0","11.0","0.0","6.0","23.0","3.0","391.0","31.0","6.0","5.0","8.0","0.0","8.0","19.0","10.0","0.0","10.0","3.0","10.0","3.0","12.0","33.0","6.0","5.0","19.0","239.0","1.0","158.0","166.0","39.0","7.0","55.0","109.0","2.0","3.0","17.0","36.0","1.0","284.0","47.0","4.0","20.0","1.0","18.0","3.0","49.0","0.0","7.0","72.0","2.0","9.0","47.0","3.0","366.0","14.0","4.0","68.0","40.0","31.0","15.0","14.0","99.0","6.0","65.0","3.0","10.0","8.0","11.0","17.0","2745.0","84.0","206.0","163.0","0.0","14.0","5.0","16.0","71.0","39.0","3.0","41.0","24.0","1.0","9.0","2.0","134.0","358.0","644.0","294.0","282.0","3.0","5.0","17.0","3.0",".","14.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","33.0","Vols à l’étalage","22.0","28.0","14.0","6.0","9.0","77.0","20.0","12.0","2.0","42.0","27.0","15.0","135.0","54.0","6.0","5.0","18.0","15.0","20.0","37.0","40.0","7.0","23.0","37.0","18.0","19.0","15.0","58.0","0.0","0.0","29.0","116.0","9.0","174.0","50.0","50.0","17.0","35.0","46.0","7.0","16.0","6.0","113.0","8.0","167.0","37.0","2.0","12.0","0.0","61.0","20.0","32.0","8.0","6.0","86.0","6.0","14.0","61.0","10.0","183.0","39.0","10.0","70.0","43.0","47.0","17.0","11.0","65.0","57.0","315.0","10.0","33.0","10.0","28.0","40.0","476.0","141.0","237.0","287.0","8.0","37.0","12.0","12.0","51.0","29.0","13.0","32.0","26.0","16.0","13.0","17.0","119.0","200.0","251.0","210.0","132.0","4.0","20.0","2.0","12.0",".","1.0",".","3.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","34.0","Vols de véhicules de transport avec fret","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","35.0","Vols d’automobiles","6.0","32.0","12.0","5.0","4.0","113.0","11.0","13.0","7.0","8.0","26.0","2.0","634.0","28.0","0.0","14.0","41.0","16.0","4.0","41.0","5.0","1.0","14.0","34.0","60.0","31.0","16.0","32.0","8.0","13.0","71.0","96.0","3.0","105.0","100.0","21.0","10.0","37.0","72.0","1.0","4.0","20.0","61.0","2.0","102.0","43.0","2.0","12.0","0.0","23.0","12.0","60.0","8.0","1.0","42.0","6.0","12.0","42.0","7.0","420.0","65.0","4.0","111.0","36.0","25.0","7.0","24.0","21.0","16.0","287.0","5.0","26.0","14.0","17.0","31.0","183.0","108.0","276.0","224.0","4.0","39.0","7.0","3.0","71.0","50.0","9.0","17.0","10.0","3.0","21.0","10.0","285.0","166.0","511.0","340.0","336.0","29.0","14.0","5.0","21.0",".","8.0",".","3.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","36.0","Vols de véhicules motorisés à 2 roues","4.0","11.0","13.0","5.0","2.0","226.0","7.0","5.0","1.0","12.0","12.0","1.0","318.0","17.0","0.0","6.0","28.0","4.0","9.0","15.0","9.0","0.0","14.0","6.0","23.0","9.0","8.0","15.0","8.0","11.0","24.0","47.0","2.0","64.0","69.0","24.0","5.0","25.0","39.0","2.0","4.0","4.0","11.0","3.0","83.0","22.0","8.0","6.0","0.0","24.0","12.0","19.0","6.0","2.0","13.0","5.0","11.0","17.0","1.0","103.0","9.0","5.0","71.0","16.0","28.0","6.0","18.0","29.0","14.0","100.0","4.0","14.0","19.0","11.0","32.0","487.0","57.0","48.0","63.0","11.0","25.0","15.0","4.0","95.0","28.0","9.0","20.0","8.0","5.0","5.0","0.0","52.0","202.0","111.0","133.0","69.0","18.0","19.0","46.0","51.0",".","24.0",".","8.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","37.0","Vols à la roulotte","17.0","21.0","38.0","16.0","23.0","285.0","11.0","9.0","6.0","19.0","36.0","20.0","969.0","41.0","10.0","46.0","131.0","24.0","29.0","68.0","31.0","0.0","37.0","74.0","97.0","52.0","53.0","88.0","4.0","10.0","113.0","566.0","44.0","265.0","356.0","88.0","17.0","126.0","300.0","5.0","20.0","50.0","144.0","6.0","337.0","100.0","6.0","23.0","12.0","111.0","27.0","169.0","11.0","16.0","109.0","18.0","21.0","89.0","16.0","1071.0","58.0","19.0","332.0","116.0","131.0","42.0","52.0","95.0","62.0","569.0","17.0","38.0","74.0","48.0","34.0","1007.0","305.0","427.0","372.0","18.0","84.0","62.0","24.0","173.0","102.0","28.0","76.0","69.0","29.0","16.0","17.0","318.0","690.0","1189.0","662.0","536.0","94.0","123.0","73.0","137.0",".","43.0",".","59.0","46.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","38.0","Vols d’accessoires sur véhicules à moteur immatriculés","14.0","22.0","28.0","5.0","3.0","113.0","11.0","11.0","5.0","13.0","22.0","9.0","558.0","26.0","3.0","21.0","37.0","27.0","14.0","41.0","8.0","1.0","12.0","51.0","61.0","37.0","23.0","44.0","9.0","8.0","61.0","179.0","8.0","121.0","106.0","48.0","10.0","50.0","151.0","6.0","4.0","13.0","123.0","4.0","189.0","55.0","1.0","9.0","3.0","38.0","13.0","69.0","13.0","19.0","60.0","6.0","15.0","40.0","9.0","393.0","51.0","23.0","158.0","50.0","25.0","12.0","26.0","69.0","43.0","317.0","4.0","23.0","14.0","23.0","18.0","213.0","172.0","253.0","267.0","11.0","36.0","14.0","15.0","101.0","66.0","13.0","39.0","27.0","7.0","13.0","9.0","208.0","317.0","337.0","334.0","211.0","34.0","24.0","8.0","50.0",".","3.0",".","4.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","39.0","Vols simples sur chantier","0.0","1.0","1.0","0.0","0.0","7.0","2.0","3.0","0.0","0.0","0.0","0.0","46.0","8.0","0.0","0.0","6.0","2.0","0.0","1.0","3.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","5.0","10.0","0.0","8.0","12.0","5.0","1.0","3.0","6.0","1.0","1.0","0.0","5.0","0.0","11.0","8.0","0.0","1.0","0.0","3.0","1.0","6.0","2.0","0.0","9.0","2.0","2.0","1.0","2.0","44.0","2.0","5.0","7.0","6.0","5.0","2.0","1.0","6.0","1.0","20.0","1.0","4.0","0.0","3.0","0.0","28.0","12.0","23.0","5.0","1.0","1.0","0.0","0.0","7.0","4.0","3.0","8.0","5.0","1.0","1.0","1.0","12.0","33.0","24.0","20.0","14.0","2.0","1.0","4.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","40.0","Vols simples sur exploitations agricoles","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","41.0","Autres vols simples contre des établissements publics ou privés","7.0","22.0","6.0","6.0","7.0","38.0","6.0","6.0","2.0","17.0","10.0","6.0","159.0","31.0","5.0","23.0","41.0","15.0","8.0","41.0","14.0","1.0","17.0","20.0","29.0","14.0","26.0","19.0","4.0","3.0","22.0","104.0","4.0","75.0","58.0","39.0","11.0","27.0","42.0","6.0","5.0","18.0","54.0","4.0","61.0","29.0","2.0","7.0","5.0","38.0","11.0","33.0","6.0","16.0","44.0","4.0","8.0","55.0","7.0","206.0","25.0","5.0","97.0","33.0","40.0","16.0","26.0","35.0","39.0","213.0","3.0","23.0","19.0","17.0","25.0","357.0","85.0","133.0","104.0","9.0","34.0","11.0","10.0","38.0","34.0","15.0","35.0","30.0","9.0","15.0","12.0","44.0","168.0","102.0","125.0","64.0","12.0","9.0","12.0","21.0",".","0.0",".","6.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","42.0","Vols simples contre des particuliers dans des locaux privés","18.0","47.0","36.0","18.0","21.0","257.0","9.0","19.0","7.0","25.0","31.0","32.0","415.0","55.0","5.0","25.0","76.0","36.0","20.0","89.0","19.0","4.0","29.0","58.0","68.0","45.0","42.0","56.0","5.0","3.0","104.0","152.0","8.0","150.0","217.0","119.0","22.0","39.0","144.0","15.0","26.0","20.0","90.0","8.0","213.0","65.0","12.0","15.0","1.0","118.0","24.0","123.0","12.0","18.0","88.0","12.0","41.0","110.0","12.0","572.0","50.0","17.0","190.0","65.0","88.0","24.0","35.0","76.0","57.0","290.0","20.0","32.0","50.0","23.0","45.0","942.0","228.0","199.0","196.0","26.0","38.0","32.0","30.0","153.0","83.0","26.0","46.0","21.0","20.0","23.0","25.0","164.0","437.0","446.0","303.0","175.0","37.0","31.0","44.0","58.0",".","31.0",".","22.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","43.0","Vols simples contre des particuliers dans des locaux ou lieux publics","35.0","84.0","68.0","20.0","25.0","545.0","12.0","34.0","12.0","58.0","88.0","19.0","1070.0","123.0","9.0","65.0","102.0","39.0","38.0","162.0","45.0","5.0","44.0","112.0","115.0","56.0","55.0","125.0","27.0","33.0","139.0","661.0","15.0","666.0","341.0","262.0","13.0","166.0","341.0","25.0","28.0","36.0","239.0","16.0","268.0","150.0","13.0","29.0","6.0","131.0","37.0","114.0","16.0","32.0","213.0","17.0","71.0","152.0","9.0","735.0","59.0","25.0","316.0","133.0","150.0","37.0","88.0","276.0","138.0","1353.0","18.0","52.0","84.0","90.0","96.0","4157.0","342.0","418.0","583.0","39.0","113.0","49.0","34.0","332.0","101.0","41.0","100.0","82.0","43.0","42.0","32.0","400.0","1481.0","842.0","764.0","545.0","59.0","49.0","22.0","92.0",".","3.0",".","55.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","44.0","Recels","7.0","4.0","8.0","1.0","3.0","46.0","1.0","5.0","1.0","5.0","12.0","1.0","106.0","11.0","1.0","3.0","13.0","3.0","3.0","11.0","3.0","1.0","2.0","9.0","8.0","7.0","4.0","11.0","3.0","0.0","18.0","42.0","0.0","29.0","35.0","5.0","3.0","13.0","22.0","2.0","19.0","3.0","22.0","6.0","20.0","25.0","0.0","10.0","0.0","13.0","5.0","19.0","6.0","5.0","35.0","2.0","4.0","16.0","2.0","109.0","7.0","4.0","52.0","7.0","7.0","4.0","8.0","12.0","21.0","88.0","2.0","12.0","20.0","10.0","9.0","419.0","55.0","44.0","55.0","4.0","9.0","6.0","3.0","16.0","9.0","6.0","6.0","7.0","2.0","2.0","3.0","28.0","62.0","204.0","89.0","79.0","7.0","5.0","22.0","19.0",".","5.0",".","1.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","45.0","Proxénétisme","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01/01/2014","46.0","Viols sur des majeur(e)s","0.0","5.0","3.0","0.0","1.0","6.0","0.0","2.0","0.0","2.0","1.0","0.0","10.0","2.0","1.0","0.0","2.0","3.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","2.0","6.0","0.0","5.0","4.0","4.0","0.0","3.0","4.0","1.0","0.0","1.0","2.0","1.0","11.0","6.0","0.0","2.0","0.0","3.0","2.0","1.0","0.0","2.0","3.0","0.0","1.0","3.0","0.0","14.0","1.0","1.0","7.0","2.0","2.0","0.0","1.0","3.0","2.0","12.0","0.0","2.0","6.0","1.0","1.0","37.0","3.0","3.0","10.0","1.0","1.0","0.0","1.0","5.0","5.0","0.0","2.0","3.0","0.0","1.0","1.0","2.0","9.0","14.0","11.0","11.0","0.0","4.0","0.0","3.0",".","0.0",".","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","47.0","Viols sur des mineur(e)s","1.0","3.0","2.0","0.0","0.0","2.0","0.0","4.0","0.0","2.0","1.0","2.0","14.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","3.0","0.0","2.0","1.0","0.0","1.0","5.0","0.0","7.0","4.0","1.0","1.0","0.0","5.0","1.0","2.0","1.0","3.0","0.0","5.0","4.0","0.0","1.0","0.0","1.0","5.0","4.0","1.0","1.0","9.0","1.0","1.0","3.0","0.0","22.0","1.0","2.0","13.0","1.0","2.0","0.0","4.0","6.0","0.0","7.0","0.0","3.0","0.0","1.0","1.0","11.0","12.0","7.0","11.0","2.0","2.0","0.0","1.0","7.0","0.0","1.0","1.0","3.0","1.0","1.0","2.0","6.0","12.0","11.0","4.0","3.0","0.0","1.0","1.0","1.0",".","1.0",".","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","48.0","Harcèlements sexuels et autres agressions sexuelles contre des majeur(e)s","1.0","2.0","1.0","1.0","1.0","6.0","0.0","1.0","0.0","1.0","2.0","1.0","7.0","0.0","0.0","0.0","2.0","2.0","2.0","5.0","0.0","0.0","0.0","1.0","2.0","5.0","3.0","6.0","0.0","0.0","0.0","8.0","0.0","21.0","9.0","2.0","0.0","2.0","2.0","2.0","0.0","2.0","6.0","1.0","9.0","2.0","0.0","0.0","0.0","2.0","2.0","7.0","0.0","1.0","2.0","0.0","0.0","6.0","0.0","18.0","1.0","1.0","12.0","0.0","3.0","0.0","1.0","9.0","2.0","12.0","0.0","8.0","5.0","2.0","1.0","55.0","15.0","11.0","8.0","0.0","4.0","1.0","0.0","2.0","1.0","0.0","3.0","3.0","0.0","3.0","0.0","7.0","13.0","17.0","13.0","6.0","1.0","1.0","3.0","7.0",".","1.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","49.0","Harcèlements sexuels et autres agressions sexuelles contre des mineur(e)s","1.0","2.0","0.0","1.0","1.0","5.0","0.0","1.0","3.0","2.0","0.0","1.0","7.0","5.0","0.0","5.0","2.0","3.0","2.0","4.0","2.0","0.0","3.0","0.0","3.0","4.0","2.0","8.0","0.0","1.0","3.0","8.0","0.0","12.0","12.0","6.0","2.0","4.0","3.0","2.0","1.0","3.0","3.0","0.0","9.0","3.0","0.0","1.0","0.0","10.0","6.0","2.0","1.0","2.0","14.0","2.0","1.0","3.0","0.0","31.0","3.0","5.0","19.0","5.0","3.0","0.0","3.0","3.0","0.0","20.0","0.0","1.0","3.0","1.0","0.0","24.0","22.0","14.0","18.0","2.0","1.0","3.0","0.0","9.0","4.0","2.0","3.0","6.0","3.0","2.0","0.0","14.0","16.0","11.0","9.0","11.0","3.0","1.0","3.0","2.0",".","3.0",".","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","50.0","Atteintes sexuelles","0.0","6.0","3.0","0.0","2.0","16.0","2.0","3.0","1.0","1.0","2.0","2.0","13.0","6.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","0.0","1.0","3.0","3.0","3.0","2.0","14.0","2.0","1.0","1.0","9.0","1.0","51.0","13.0","5.0","1.0","3.0","0.0","1.0","3.0","3.0","6.0","4.0","12.0","5.0","0.0","2.0","1.0","5.0","3.0","7.0","2.0","1.0","5.0","0.0","0.0","11.0","1.0","33.0","1.0","1.0","30.0","5.0","7.0","0.0","1.0","7.0","1.0","39.0","1.0","0.0","3.0","4.0","0.0","147.0","13.0","19.0","16.0","2.0","2.0","1.0","1.0","8.0","9.0","4.0","3.0","4.0","0.0","2.0","6.0","8.0","7.0","20.0","16.0","9.0","0.0","2.0","0.0","6.0",".","1.0",".","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
