"long","lat","Type","Adresse","CP","Ville","nDept","nReg","Effectif"
"2.966667","42.783333","PM","","66510","SAINT-HIPPOLYTE","66","42","2"
"2.966667","42.783333","PM","","66510","SAINT-HIPPOLYTE","66","91","2"
"2.966667","42.783333","PM","","66510","SAINT-HIPPOLYTE","66","83","2"
"2.966667","42.783333","PM","","66510","SAINT-HIPPOLYTE","66","83","2"
"2.966667","42.783333","PM","","66510","SAINT-HIPPOLYTE","66","43","2"
"2.966667","42.783333","PM","","66510","SAINT-HIPPOLYTE","66","43","2"
"2.783333","42.516667","PM","","66400","SAINT-JEAN-PLA-DE-CORTS","66","91","2"
"2.983333","42.766667","PM","","66250","SAINT-LAURENT-DE-LA-SALANQUE","66","91","5"
"2.5","42.816667","PM","","66220","SAINT-PAUL-DE-FENOUILLET","66","91","1"
"2.95","42.65","PM","","66280","SALEILLES","66","91","4"
"2.833333","42.666667","PM","","66350","TOULOUGES","66","91","5"
"2.383333","42.55","PM","","66820","VERNET-LES-BAINS","66","91","1"
"2.916667","42.633333","PM","","66180","VILLENEUVE-DE-LA-RAHO","66","91","2"
"7.45","48.4","PM","","67140","BARR","67","42","3"
"7.6","48.366667","PM","","67230","BENFELD","67","42","2"
"7.75","48.616667","PM","","67800","BISCHHEIM","67","42","6"
"7.483333","48.483333","PM","","67870","BISCHOFFSHEIM","67","42","1"
"7.866667","48.766667","PM","","67240","BISCHWILLER","67","42","5"
"7.416667","48.333333","PM","","67650","BLIENSCHWILLER","67","42","1"
"7.566667","48.183333","PM","","67390","BOOTZHEIM","67","42","1"
"7.716667","48.733333","PM","","67170","BRUMATH","67","42","6"
"7.433333","48.333333","PM","","67650","DAMBACH-LA-VILLE","67","42","1"
"7.483333","48.533333","PM","","67120","DORLISHEIM","67","42","1"
"7.683333","48.583333","PM","","67201","ECKBOLSHEIM","67","42","2"
"7.516667","48.566667","PM","","67120","ERGERSHEIM","67","42","1"
"7.666667","48.433333","PM","","67150","ERSTEIN","67","42","6"
"7.716667","48.483333","PM","","67114","ESCHAU","67","42","2"
"7.683333","48.483333","PM","","67640","FEGERSHEIM","67","42","2"
"7.316667","48.5","PM","","67190","GRENDELBRUCH","67","42","1"
"7.666667","48.9","PM","","67110","GUNDERSHOFFEN","67","42","1"
"7.783333","48.816667","PM","","67500","HAGUENAU","67","42","14"
"7.566667","48.75","PM","","67270","HOCHFELDEN","67","42","1"
"7.716667","48.533333","PM","","67400","ILLKIRCH-GRAFFENSTADEN","67","42","6"
"7.483333","48.866667","PM","","67340","INGWILLER","67","42","1"
"7.4","48.25","PM","","67600","KINTZHEIM","67","42","1"
"7.533333","48.333333","PM","","67230","KOGENHEIM","67","42","1"
"8.17583","48.97529","PM","","67630","LAUTERBOURG","67","42","1"
"7.216667","48.466667","PM","","67130","LA BROQUE","67","42","1"
"7.3","48.283333","PM","","67730","LA VANCELLE","67","42","1"
"7.833333","48.666667","PM","","67610","LA WANTZENAU","67","42","1"
"7.55","48.166667","PM","","67390","MARCKOLSHEIM","67","42","3"
"7.5","48.616667","PM","","67520","MARLENHEIM","67","42","1"
"7.383333","48.683333","PM","","67440","MARMOUTIER","67","42","1"
"7.483333","48.533333","PM","","67120","MOLSHEIM","67","42","8"
"7.516667","48.233333","PM","","67600","MUSSIG","67","42","1"
"7.466667","48.533333","PM","","67190","MUTZIG","67","42","3"
"7.633333","48.95","PM","","67110","NIEDERBRONN-LES-BAINS","67","42","4"
"7.516667","48.45","PM","","67210","NIEDERNAI","67","42","1"
"7.7","48.366667","PM","","67230","OBENHEIM","67","42","1"
"7.483333","48.466667","PM","","67210","OBERNAI","67","42","9"
"7.7","48.816667","PM","","67590","OHLUNGEN","67","42","1"
"7.383333","48.233333","PM","","67600","ORSCHWILLER","67","42","1"
"7.633333","48.4","PM","","67150","OSTHOUSE","67","42","1"
"7.716667","48.55","PM","","67540","OSTWALD","67","42","3"
"7.416667","48.45","PM","","67530","OTTROTT","67","42","1"
"7.616667","48.85","PM","","67350","PFAFFENHOFFEN","67","42",
"7.666667","48.933333","PM","","67110","REICHSHOFFEN","67","42","1"
"7.75","48.65","PM","","67116","REICHSTETT","67","42","1"
"7.183333","48.9","PM","","67320","REXINGEN","67","42","1"
"7.466667","48.5","PM","","67190","ROSHEIM","67","42","2"
"7.216667","48.45","PM","","67570","ROTHAU","67","42","1"
"7.083333","48.933333","PM","","67260","SARRE-UNION","67","42","1"
"7.366667","48.733333","PM","","67700","SAVERNE","67","42","5"
"7.75","48.6","PM","","67300","SCHILTIGHEIM","67","42","7"
"7.216667","48.483333","PM","","67130","SCHIRMECK","67","42","1"
"7.55","48.333333","PM","","67230","SERMERSHEIM","67","42","1"
"7.733333","48.633333","PM","","67460","SOUFFELWEYERSHEIM","67","42","2"
"7.966667","48.833333","PM","","67620","SOUFFLENHEIM","67","42","1"
"7.75","48.583333","PM","","67000","STRASBOURG","67","42","158"
"7.716667","48.666667","PM","","67550","VENDENHEIM","67","42","3"
"7.45","48.633333","PM","","67310","WASSELONNE","67","42","2"
"7.433333","48.6","PM","","67310","WESTHOFFEN","67","42","1"
"7.5","48.566667","PM","","67120","WOLXHEIM","67","42","1"
"7.95","49.033333","PM","","67160","WISSEMBOURG","67","42","4"
"7.666667","48.583333","PM","","67202","WOLFISHEIM","67","42","1"
"7.25","47.616667","PM","","68130","ALTKIRCH","68","42","4"
"7.55","48.033333","PM","","68600","BIESHEIM","68","42","2"
"7.366667","48.083333","PM","","68000","COLMAR","68","42","32"
"7.3","48.05","PM","","68420","EGUISHEIM","68","42","2"
"7.133333","48.05","PM","","68140","MUNSTER","68","41","3"
"7.133333","48.05","PM","","68140","MUNSTER","68","41","3"
"7.133333","48.05","PM","","68140","MUNSTER","68","42","3"
"7.533333","48.016667","PM","","68600","NEUF-BRISACH","68","42","1"
"7.383333","48.016667","PM","","68127","SAINTE-CROIX-EN-PLAINE","68","42",
"7.283333","48.083333","PM","","68230","TURCKHEIM","68","42","3"
"7.316667","48.066667","PM","","68920","WETTOLSHEIM","68","42","1"
"7.283333","48.066667","PM","","68920","WINTZENHEIM","68","42","4"
"7.283333","47.966667","PM","","68250","ROUFFACH","68","42","2"
"7.35","47.866667","PM","","68190","ENSISHEIM","68","42","1"
"7.233333","47.883333","PM","","68360","SOULTZ-HAUT-RHIN","68","42","5"
"7.2","47.916667","PM","","68500","GUEBWILLER","68","42","2"
"7.316667","47.716667","PM","","68350","BRUNSTATT","68","42","1"
"7.583333","47.6","PM","","68330","HUNINGUE","68","42","3"
"7.333333","47.783333","PM","","68110","ILLZACH","68","42","8"
"7.5","47.683333","PM","","68680","KEMBS","68","42","2"
"7.333333","47.8","PM","","68260","KINGERSHEIM","68","42","5"
"7.333333","47.75","PM","","68100","MULHOUSE","68","42","88"
"7.5","47.783333","PM","","68490","OTTMARSHEIM","68","42","1"
"7.3","47.783333","PM","","68120","PFASTATT","68","42","4"
"7.366667","47.75","PM","","68400","RIEDISHEIM","68","42","5"
"7.4","47.766667","PM","","68170","RIXHEIM","68","42","11"
"7.566667","47.583333","PM","","68128","SAINT-LOUIS","68","41","6"
"7.566667","47.583333","PM","","68128","SAINT-LOUIS","68","41","6"
"7.566667","47.583333","PM","","68128","SAINT-LOUIS","68","1","6"
"7.566667","47.583333","PM","","68128","SAINT-LOUIS","68","42","6"
"7.566667","47.583333","PM","","68128","SAINT-LOUIS","68","4","6"
"7.366667","47.783333","PM","","68390","SAUSHEIM","68","42","4"
"7.366667","48.2","PM","","68750","BERGHEIM","68","42","2"
"7.3","48.1","PM","","68040","INGERSHEIM","68","42","1"
"7.25","48.133333","PM","","68240","KAYSERSBERG","68","42","2"
"7.316667","48.15","PM","","68630","MITTELWIHR","68","42","1"
"7.166667","48.133333","PM","","68370","ORBEY","68","42","1"
"7.3","48.166667","PM","","68340","RIQUEWIHR","68","42","3"
"7.216667","48.266667","PM","","68160","SAINTE-CROIX-AUX-MINES","68","42","1"
"7.183333","48.25","PM","","68160","SAINTE-MARIE-AUX-MINES","68","42","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","24","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","24","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","25","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","25","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","42","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","54","4"
"7.166667","47.816667","PM","","68700","CERNAY","68","54","4"
"7","47.783333","PM","","68290","MASEVAUX","68","42","2"
"7.083333","47.816667","PM","","68800","THANN","68","42","5"
"7.133333","47.8","PM","","68800","VIEUX-THANN","68","42","1"
"7.083333","47.85","PM","","68760","WILLER-SUR-THUR","68","42","1"
"7.25","47.816667","PM","","68310","WITTELSHEIM","68","42","2"
"4.333333","45.983333","PM","","69550","AMPLEPUIS","69","82","1"
"4.716667","45.933333","PM","","69480","ANSE","69","82","2"
"4.616667","45.833333","PM","","69210","L'ARBRESLE","69","82","3"
"4.7","46.016667","PM","","69400","ARNAS","69","82","2"
"4.75","46.108333","PM","","69220","BELLEVILLE","69","54","2"
"4.75","46.108333","PM","","69220","BELLEVILLE","69","54","2"
"4.75","46.108333","PM","","69220","BELLEVILLE","69","41","2"
"4.75","46.108333","PM","","69220","BELLEVILLE","69","41","2"
"4.75","46.108333","PM","","69220","BELLEVILLE","69","82","2"
"4.583333","45.916667","PM","","69620","LE BOIS-D'OINGT","69","82","1"
"4.75","45.666667","PM","","69530","BRIGNAIS","69","82","8"
"4.683333","45.716667","PM","","69126","BRINDAS","69","82","2"
"4.916667","45.733333","PM","","69500","BRON","69","82","12"
"4.85","45.8","PM","","69300","CALUIRE-ET-CUIRE","69","82","13"
"4.783333","45.8","PM","","69410","CHAMPAGNE-AU-MONT-D'OR","69","82","2"
"4.933333","45.616667","PM","","69970","CHAPONNAY","69","82","3"
"4.75","45.7","PM","","69630","CHAPONOST","69","82","4"
"4.8","45.65","PM","","69390","CHARLY","69","82","2"
"4.8","45.65","PM","","69390","CHARLY","69","24","2"
"4.8","45.65","PM","","69390","CHARLY","69","24","2"
"4.783333","45.866667","PM","","69380","CHASSELAY","69","82","2"
"4.783333","45.866667","PM","","69380","CHASSELAY","69","82","2"
"4.783333","45.866667","PM","","69380","CHASSELAY","69","82","2"
"4.966667","45.75","PM","","69680","CHASSIEU","69","82","7"
"4.716667","45.866667","PM","","69380","CHAZAY-D'AZERGUES","69","82","1"
"4.6","45.766667","PM","","69210","CHEVINAY","69","82","1"
"4.716667","45.85","PM","","69380","CIVRIEUX-D'AZERGUES","69","82","1"
"5.1116","45.71243","PM","","69124","COLOMBIER-SAUGNIEU","69","82","3"
"4.833333","45.6","PM","","69360","COMMUNAY","69","82","1"
"4.766667","45.45","PM","","69420","CONDRIEU","69","82","1"
"4.9","45.666667","PM","","69960","CORBAS","69","82","5"
"4.321388","46.100277","PM","","69470","COURS-LA-VILLE","69","82","1"
"4.716667","45.733333","PM","","69290","CRAPONNE","69","82","2"
"4.733333","45.8","PM","","69570","DARDILLY","69","82","3"
"4.85","45.666667","PM","","69320","FEYZIN","69","82","10"
"4.65","45.833333","PM","","69210","FLEURIEUX-SUR-L'ARBRESLE","69","82","3"
"4.866667","45.85","PM","","69270","FONTAINES-SAINT-MARTIN","69","82","1"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","43","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","43","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","26","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","26","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","23","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","23","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","25","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","25","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","82","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","41","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","41","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","21","2"
"4.766667","45.733333","PM","","69340","FRANCHEVILLE","69","21","2"
"5","45.733333","PM","","69740","GENAS","69","82","8"
"4.833333","45.9","PM","","69730","GENAY","69","26","2"
"4.833333","45.9","PM","","69730","GENAY","69","26","2"
"4.833333","45.9","PM","","69730","GENAY","69","82","2"
"4.766667","45.583333","PM","","69700","GIVORS","69","82","9"
"4.783333","45.616667","PM","","69520","GRIGNY","69","31","3"
"4.783333","45.616667","PM","","69520","GRIGNY","69","31","3"
"4.783333","45.616667","PM","","69520","GRIGNY","69","11","3"
"4.783333","45.616667","PM","","69520","GRIGNY","69","11","3"
"4.783333","45.616667","PM","","69520","GRIGNY","69","82","3"
"4.816667","45.666667","PM","","69540","IRIGNY","69","82","4"
"5.033333","45.8","PM","","69330","JONAGE","69","82","2"
"5.07919","45.8077","PM","","69330","JONS","69","82","1"
"4.666667","45.816667","PM","","69210","LENTILLY","69","82","1"
"4.7","45.966667","PM","","69400","LIMAS","69","82","2"
"4.766667","45.833333","PM","","69760","LIMONEST","69","82","1"
"4.75","45.866667","PM","","69380","LISSIEU","69","82","1"
"4.683333","45.866667","PM","","69380","LOZANNE","69","82","1"
"4.7","45.916667","PM","","69480","LUCENAY","69","82","1"
"5.003333","45.767222","PM","","69330","MEYZIEU","69","82","14"
"4.766667","45.633333","PM","","69390","MILLERY","69","82","2"
"4.766667","45.633333","PM","","69390","MILLERY","69","41","2"
"4.766667","45.633333","PM","","69390","MILLERY","69","41","2"
"4.766667","45.633333","PM","","69390","MILLERY","69","26","2"
"4.766667","45.633333","PM","","69390","MILLERY","69","26","2"
"4.95","45.666667","PM","","69780","MIONS","69","82","9"
"4.666667","45.616667","PM","","69440","MORNANT","69","82","1"
"4.8","45.716667","PM","","69600","OULLINS","69","82","9"
"4.65","45.766667","PM","","69290","POLLIONNAY","69","82","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","91","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","91","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","24","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","24","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","82","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","82","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","82","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","22","1"
"4.683333","45.95","PM","","69480","POMMIERS","69","22","1"
"5.066667","45.75","PM","","69330","PUSIGNAN","69","82","2"
"4.783333","45.916667","PM","","69650","QUINCIEUX","69","82","1"
"4.898333","45.821388","PM","","69140","RILLIEUX-LA-PAPE","69","82","16"
"4.7","45.683333","PM","","69510","SOUCIEU-EN-JARREST","69","82","1"
"5.033333","45.683333","PM","","69720","SAINT-BONNET-DE-MURE","69","82","4"
"4.816667","45.8","PM","","69450","SAINT-CYR-AU-MONT-D'OR","69","82","2"
"4.8","45.8","PM","","69370","SAINT-DIDIER-AU-MONT-D'OR","69","82","2"
"4.6","45.6","PM","","69440","SAINT-DIDIER-SOUS-RIVERIE","69","82","1"
"4.866667","45.7","PM","","69190","SAINT-FONS","69","82","32"
"4.8","45.683333","PM","","69230","SAINT-GENIS-LAVAL","69","82","8"
"4.716667","46.066667","PM","","69830","SAINT-GEORGES-DE-RENEINS","69","82","2"
"4.8","45.866667","PM","","69650","SAINT-GERMAIN-AU-MONT-D'OR","69","82","1"
"4.466667","45.733333","PM","","69930","SAINT-LAURENT-DE-CHAMOUSSET","69","82","0"
"5.033333","45.683333","PM","","69720","SAINT-LAURENT-DE-MURE","69","82","5"
"4.55","45.65","PM","","69850","SAINT-MARTIN-EN-HAUT","69","82","1"
"5.016667","45.65","PM","","69780","SAINT-PIERRE-DE-CHANDIEU","69","82","3"
"4.616667","45.783333","PM","","69210","SAINT-PIERRE-LA-PALUD","69","82","1"
"4.933333","45.691667","PM","","69800","SAINT-PRIEST","69","82","17"
"4.933333","45.691667","PM","","69800","SAINT-PRIEST","69","74","17"
"4.933333","45.691667","PM","","69800","SAINT-PRIEST","69","74","17"
"4.933333","45.691667","PM","","69800","SAINT-PRIEST","69","82","17"
"4.933333","45.691667","PM","","69800","SAINT-PRIEST","69","82","17"
"4.866667","45.533333","PM","","69560","SAINT-ROMAIN-EN-GAL","69","82","2"
"4.866667","45.633333","PM","","69360","SAINT-SYMPHORIEN-D'OZON","69","82","3"
"4.45","45.633333","PM","","69590","SAINT-SYMPHORIEN-SUR-COISE","69","82","1"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","54","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","54","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","53","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","53","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","23","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","23","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","26","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","26","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","43","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","43","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","26","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","26","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","93","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","93","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","25","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","25","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","73","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","73","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","54","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","54","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","11","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","11","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","72","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","72","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","72","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","72","2"
"4.866667","45.516667","PM","","69560","SAINTE-COLOMBE","69","82","2"
"4.7","45.766667","PM","","69280","SAINTE-CONSORCE","69","82","1"
"4.733333","45.65","PM","","69440","TALUYERS","69","82","1"
"4.783333","45.766667","PM","","69160","TASSIN-LA-DEMI-LUNE","69","82","10"
"4.816667","45.616667","PM","","69360","TERNAY","69","24","2"
"4.816667","45.616667","PM","","69360","TERNAY","69","24","2"
"4.816667","45.616667","PM","","69360","TERNAY","69","82","2"
"4.816667","45.616667","PM","","69360","TERNAY","69","54","2"
"4.816667","45.616667","PM","","69360","TERNAY","69","54","2"
"4.316667","46.033333","PM","","69240","THIZY","69","82","1"
"4.316667","46.033333","PM","","69240","THIZY","69","26","1"
"4.316667","46.033333","PM","","69240","THIZY","69","26","1"
"4.633333","45.683333","PM","","69510","THURINS","69","82","2"
"4.716667","45.816667","PM","","69890","LA TOUR-DE-SALVAGNY","69","82","2"
"4.983333","45.65","PM","","69780","TOUSSIEU","69","82","3"
"4.65","45.733333","PM","","69670","VAUGNERAY","69","82","1"
"4.933333","45.783333","PM","","69120","VAULX-EN-VELIN","69","82","16"
"4.816667","45.65","PM","","69390","VERNAISON","69","82","4"
"4.883333","45.766667","PM","","69100","VILLEURBANNE","69","82","40"
"4.783333","45.666667","PM","","69390","VOURLES","69","82","2"
"6.166667","47.633333","PM","","70000","VESOUL","70","43","5"
"6.383333","47.816667","PM","","70300","LUXEUIL-LES-BAINS","70","43","5"
"6.5","47.683333","PM","","70200","LURE","70","82","2"
"6.5","47.683333","PM","","70200","LURE","70","82","2"
"6.5","47.683333","PM","","70200","LURE","70","43","2"
"5.583333","47.45","PM","","70100","GRAY","70","43","5"
"6.266667","47.883333","PM","","70800","SAINT-LOUP-SUR-SEMOUSE","70","43","2"
