CODGEO	REG	DEP	ARR	LIBGEO	P10_POP
80051	22	80	801	Bailleul	278
80052	22	80	802	Baizieux	213
80053	22	80	803	Balâtre	84
80054	22	80	804	Barleux	264
80055	22	80	802	Barly	167
80056	22	80	802	Bavelincourt	125
80057	22	80	802	Bayencourt	83
80058	22	80	803	Bayonvillers	355
80059	22	80	804	Bazentin	76
80060	22	80	802	Béalcourt	103
80061	22	80	802	Beaucamps-le-Jeune	191
80062	22	80	802	Beaucamps-le-Vieux	1437
80063	22	80	801	Beauchamps	1056
80064	22	80	803	Beaucourt-en-Santerre	175
80065	22	80	804	Beaucourt-sur-l'Ancre	98
80066	22	80	802	Beaucourt-sur-l'Hallue	254
80067	22	80	803	Beaufort-en-Santerre	188
80068	22	80	802	Beaumetz	217
80069	22	80	804	Beaumont-Hamel	188
80070	22	80	802	Beauquesne	1344
80071	22	80	802	Beauval	2145
80073	22	80	804	Bécordel-Bécourt	164
80074	22	80	803	Becquigny	104
80076	22	80	801	Béhen	456
80077	22	80	802	Béhencourt	355
80078	22	80	801	Bellancourt	480
80079	22	80	802	Belleuse	347
80080	22	80	804	Belloy-en-Santerre	166
80081	22	80	802	Belloy-Saint-Léonard	86
80082	22	80	802	Belloy-sur-Somme	757
80083	22	80	802	Bergicourt	159
80084	22	80	801	Bermesnil	237
80085	22	80	802	Bernâtre	34
80086	22	80	802	Bernaville	1094
80087	22	80	801	Bernay-en-Ponthieu	250
80088	22	80	804	Bernes	299
80089	22	80	802	Berneuil	264
80090	22	80	804	Berny-en-Santerre	152
80092	22	80	802	Bertangles	585
80093	22	80	802	Berteaucourt-les-Dames	1165
80094	22	80	803	Berteaucourt-lès-Thennes	419
80095	22	80	802	Bertrancourt	211
80096	22	80	801	Béthencourt-sur-Mer	1042
80097	22	80	804	Béthencourt-sur-Somme	133
80098	22	80	802	Bettembos	98
80099	22	80	802	Bettencourt-Rivière	213
80100	22	80	802	Bettencourt-Saint-Ouen	623
80101	22	80	803	Beuvraignes	826
80102	22	80	804	Biaches	380
80103	22	80	803	Biarre	64
80104	22	80	801	Biencourt	124
80105	22	80	803	Billancourt	183
80106	22	80	802	Blangy-sous-Poix	193
80107	22	80	802	Blangy-Tronville	549
80108	22	80	802	Boisbergues	83
80109	22	80	801	Le Boisle	392
80110	22	80	801	Boismont	462
80112	22	80	802	Bonnay	250
80113	22	80	802	Bonneville	346
80114	22	80	802	Bosquel	295
80115	22	80	804	Bouchavesnes-Bergen	334
80116	22	80	803	Bouchoir	285
80117	22	80	802	Bouchon	153
80118	22	80	801	Boufflers	113
80119	22	80	802	Bougainville	451
80120	22	80	801	Bouillancourt-en-Séry	559
80121	22	80	803	Bouillancourt-la-Bataille	135
80122	22	80	802	Bouquemaison	519
80123	22	80	802	Bourdon	383
80124	22	80	801	Bourseville	737
80125	22	80	803	Boussicourt	78
80126	22	80	801	Bouttencourt	1017
80127	22	80	801	Bouvaincourt-sur-Bresle	848
80128	22	80	804	Bouvincourt-en-Vermandois	154
80129	22	80	804	Bouzincourt	541
80130	22	80	802	Bovelles	391
80131	22	80	802	Boves	2976
80132	22	80	803	Braches	223
80133	22	80	801	Brailly-Cornehotte	239
80134	22	80	802	Brassy	66
80135	22	80	801	Bray-lès-Mareuil	250
80136	22	80	804	Bray-sur-Somme	1238
80137	22	80	802	Breilly	469
80138	22	80	802	Bresle	119
80139	22	80	803	Breuil	54
80140	22	80	802	Brévillers	105
80141	22	80	804	Brie	349
80142	22	80	802	Briquemesnil-Floxicourt	158
80143	22	80	802	Brocourt	96
80144	22	80	804	Brouchy	567
80145	22	80	801	Brucamps	142
80146	22	80	801	Brutelles	186
80147	22	80	801	Buigny-l'Abbé	338
80148	22	80	801	Buigny-lès-Gamaches	386
80149	22	80	801	Buigny-Saint-Maclou	517
80150	22	80	804	Buire-Courcelles	245
80151	22	80	804	Buire-sur-l'Ancre	324
80152	22	80	803	Bus-la-Mésière	145
80153	22	80	802	Bus-lès-Artois	147
80154	22	80	804	Bussu	222
80155	22	80	801	Bussus-Bussuel	300
80156	22	80	802	Bussy-lès-Daours	337
80157	22	80	802	Bussy-lès-Poix	94
80158	22	80	804	Buverchy	40
80159	22	80	802	Cachy	251
80160	22	80	802	Cagny	1252
80161	22	80	801	Cahon	216
80162	22	80	803	Caix	732
80163	22	80	801	Cambron	720
80164	22	80	802	Camon	4590
80165	22	80	802	Camps-en-Amiénois	174
80166	22	80	802	Canaples	618
80167	22	80	801	Canchy	316
80168	22	80	802	Candas	1047
80169	22	80	801	Cannessières	85
80170	22	80	803	Cantigny	108
80171	22	80	801	Caours	604
80172	22	80	804	Cappy	540
80173	22	80	802	Cardonnette	447
80174	22	80	803	Le Cardonnois	99
80175	22	80	804	Carnoy	111
80176	22	80	803	Carrépuis	288
80177	22	80	804	Cartigny	737
80179	22	80	802	Caulières	216
80180	22	80	802	Cavillon	107
80181	22	80	803	Cayeux-en-Santerre	120
80182	22	80	801	Cayeux-sur-Mer	2736
80183	22	80	801	Cerisy-Buleux	256
80184	22	80	804	Cerisy	481
80185	22	80	803	Champien	295
80186	22	80	804	Chaulnes	1954
80187	22	80	802	La Chaussée-Tirancourt	661
80188	22	80	803	Chaussoy-Epagny	585
80189	22	80	803	La Chavatte	62
80190	22	80	801	Chépy	1312
80191	22	80	803	Chilly	202
80192	22	80	804	Chipilly	187
80193	22	80	803	Chirmont	120
80194	22	80	804	Chuignes	122
80195	22	80	804	Chuignolles	158
80196	22	80	801	Citerne	275
80197	22	80	804	Cizancourt	45
80198	22	80	802	Clairy-Saulchoix	388
80199	22	80	804	Cléry-sur-Somme	534
80200	22	80	801	Cocquerel	207
80201	22	80	802	Coigneux	48
80202	22	80	802	Coisy	286
80203	22	80	802	Colincamps	92
80204	22	80	804	Combles	738
80205	22	80	802	Condé-Folie	893
80206	22	80	804	Contalmaison	123
80207	22	80	802	Contay	368
80208	22	80	801	Conteville	195
80209	22	80	803	Contoire	408
80210	22	80	802	Contre	137
80211	22	80	802	Conty	1752
80212	22	80	802	Corbie	6388
80213	22	80	802	Cottenchy	441
80214	22	80	803	Coullemelle	322
80215	22	80	801	Coulonvillers	240
80216	22	80	804	Courcelette	147
80217	22	80	802	Courcelles-au-Bois	86
80218	22	80	802	Courcelles-sous-Moyencourt	131
80219	22	80	802	Courcelles-sous-Thoix	53
80220	22	80	803	Courtemanche	96
80221	22	80	801	Cramont	300
80222	22	80	801	Crécy-en-Ponthieu	1550
80223	22	80	803	Crémery	155
80224	22	80	803	Cressy-Omencourt	113
80225	22	80	802	Creuse	190
80226	22	80	804	Croix-Moligneaux	314
80227	22	80	802	Croixrault	436
80228	22	80	801	Le Crotoy	2219
80229	22	80	802	Crouy-Saint-Pierre	328
80230	22	80	803	Curchy	323
80231	22	80	804	Curlu	142
80232	22	80	803	Damery	211
80233	22	80	803	Dancourt-Popincourt	143
80234	22	80	802	Daours	773
80235	22	80	801	Dargnies	1300
80236	22	80	803	Davenescourt	507
80237	22	80	803	Démuin	495
80238	22	80	804	Dernancourt	443
80239	22	80	804	Devise	53
80240	22	80	804	Doingt	1329
80241	22	80	802	Domart-en-Ponthieu	1171
80242	22	80	803	Domart-sur-la-Luce	422
80243	22	80	802	Domesmont	40
80244	22	80	801	Dominois	195
80245	22	80	801	Domléger-Longvillers	284
80246	22	80	802	Dommartin	352
80247	22	80	804	Dompierre-Becquincourt	630
80248	22	80	801	Dompierre-sur-Authie	417
80249	22	80	801	Domqueur	290
80250	22	80	801	Domvast	341
80251	22	80	801	Doudelainville	321
80252	22	80	804	Douilly	263
80253	22	80	802	Doullens	6717
80256	22	80	802	Dreuil-lès-Amiens	1273
80258	22	80	804	Driencourt	90
80259	22	80	802	Dromesnil	96
80260	22	80	801	Drucat	866
80261	22	80	802	Dury	1267
80262	22	80	801	Eaucourt-sur-Somme	412
80263	22	80	803	L'Échelle-Saint-Aurin	54
80264	22	80	804	Éclusier-Vaux	88
80265	22	80	801	Embreville	578
80266	22	80	802	Englebelmer	262
80267	22	80	804	Ennemain	219
80268	22	80	801	Épagne-Épagnette	577
80269	22	80	801	Épaumesnil	122
80270	22	80	802	Épécamps	6
80271	22	80	804	Épehy	1200
80272	22	80	804	Épénancourt	116
80273	22	80	802	Éplessier	382
80274	22	80	804	Eppeville	1861
80275	22	80	804	Équancourt	325
80276	22	80	802	Équennes-Éramecourt	313
80278	22	80	803	Erches	169
80279	22	80	803	Ercheu	805
80280	22	80	801	Ercourt	136
80281	22	80	801	Ergnies	211
80282	22	80	801	Érondelle	507
80283	22	80	803	Esclainvillers	148
80284	22	80	804	Esmery-Hallon	788
80285	22	80	802	Essertaux	239
80287	22	80	801	Estréboeuf	260
80288	22	80	804	Estrées-Deniécourt	321
80290	22	80	801	Estrées-lès-Crécy	382
80291	22	80	802	Estrées-sur-Noye	281
80292	22	80	803	Étalon	137
80293	22	80	803	Ételfay	391
80294	22	80	804	Éterpigny	176
80295	22	80	804	Étinehem	347
80296	22	80	802	L'Étoile	1239
80297	22	80	801	Étréjust	45
80298	22	80	804	Étricourt-Manancourt	528
80299	22	80	803	La Faloise	231
80300	22	80	804	Falvy	128
80301	22	80	802	Famechon	236
80302	22	80	803	Faverolles	155
80303	22	80	801	Favières	457
80304	22	80	804	Fay	118
80305	22	80	802	Ferrières	460
80306	22	80	803	Fescamps	145
80307	22	80	804	Feuillères	146
80308	22	80	801	Feuquières-en-Vimeu	2509
80310	22	80	802	Fienvillers	629
80311	22	80	803	Fignières	142
80312	22	80	804	Fins	280
80313	22	80	804	Flaucourt	319
80314	22	80	804	Flers	169
80315	22	80	803	Flers-sur-Noye	403
80316	22	80	802	Flesselles	2066
80317	22	80	802	Fleury	241
80318	22	80	802	Flixecourt	3255
80319	22	80	802	Fluy	307
80320	22	80	803	Folies	129
80321	22	80	803	Folleville	148
80322	22	80	803	Fonches-Fonchette	150
80324	22	80	801	Fontaine-le-Sec	149
80325	22	80	804	Fontaine-lès-Cappy	48
80326	22	80	803	Fontaine-sous-Montdidier	121
80327	22	80	801	Fontaine-sur-Maye	152
80328	22	80	801	Fontaine-sur-Somme	539
80329	22	80	802	Forceville	171
80330	22	80	801	Forceville-en-Vimeu	268
80331	22	80	801	Forest-l'Abbaye	324
80332	22	80	801	Forest-Montiers	430
80333	22	80	801	Fort-Mahon-Plage	1318
80334	22	80	802	Fossemanant	108
80335	22	80	804	Foucaucourt-en-Santerre	285
80336	22	80	801	Foucaucourt-Hors-Nesle	72
80337	22	80	802	Fouencamps	232
80338	22	80	802	Fouilloy	1866
80339	22	80	803	Fouquescourt	162
80340	22	80	802	Fourcigny	179
80341	22	80	802	Fourdrinoy	347
80342	22	80	804	Framerville-Rainecourt	454
80343	22	80	801	Framicourt	169
80344	22	80	801	Francières	190
80345	22	80	801	Franleu	513
80346	22	80	802	Franqueville	167
80347	22	80	803	Fransart	150
80348	22	80	802	Fransu	149
80349	22	80	803	Fransures	141
80350	22	80	802	Franvillers	514
80351	22	80	802	Fréchencourt	233
80352	22	80	802	Frémontiers	147
80353	22	80	804	Fresnes-Mazancourt	123
80354	22	80	801	Fresnes-Tilloloy	172
80355	22	80	801	Fresneville	110
80356	22	80	801	Fresnoy-Andainville	97
80357	22	80	802	Fresnoy-au-Val	248
80358	22	80	803	Fresnoy-en-Chaussée	108
80359	22	80	803	Fresnoy-lès-Roye	307
80360	22	80	801	Fressenneville	2257
80361	22	80	801	Frettecuisse	72
80362	22	80	801	Frettemeule	295
80364	22	80	801	Friaucourt	716
80365	22	80	802	Fricamps	142
80366	22	80	804	Fricourt	502
80367	22	80	804	Frise	182
80368	22	80	801	Friville-Escarbotin	4541
80369	22	80	802	Frohen-sur-Authie	224
80370	22	80	802	Frohen-le-Petit	
80371	22	80	801	Froyelles	111
80372	22	80	801	Frucourt	138
80373	22	80	801	Gamaches	2817
80374	22	80	801	Gapennes	257
80375	22	80	802	Gauville	385
80376	22	80	802	Gentelles	525
80377	22	80	802	Gézaincourt	404
80378	22	80	804	Ginchy	66
80379	22	80	802	Glisy	570
80380	22	80	801	Gorenflos	222
80381	22	80	802	Gorges	43
80383	22	80	803	Goyencourt	95
80384	22	80	804	Grandcourt	188
80385	22	80	801	Grand-Laviers	333
80386	22	80	803	Gratibus	169
80387	22	80	802	Grattepanche	293
80388	22	80	801	Grébault-Mesnil	228
80389	22	80	804	Grécourt	23
80390	22	80	803	Grivesnes	365
80391	22	80	803	Grivillers	65
80392	22	80	802	Grouches-Luchuel	598
80393	22	80	803	Gruny	325
80395	22	80	803	Guerbigny	263
80396	22	80	801	Gueschart	328
80397	22	80	804	Gueudecourt	103
80399	22	80	802	Guignemicourt	244
80400	22	80	803	Guillaucourt	387
80401	22	80	804	Guillemont	131
80402	22	80	802	Guizancourt	128
80403	22	80	802	Guyencourt-sur-Noye	164
80404	22	80	804	Guyencourt-Saulcourt	133
80405	22	80	802	Hailles	429
80406	22	80	801	Hallencourt	1416
80407	22	80	803	Hallivillers	141
80408	22	80	802	Halloy-lès-Pernois	367
80409	22	80	803	Hallu	173
80410	22	80	804	Ham	4991
80411	22	80	802	Le Hamel	523
80412	22	80	802	Hamelet	473
80413	22	80	804	Hancourt	103
80414	22	80	803	Hangard	118
80415	22	80	803	Hangest-en-Santerre	1025
80416	22	80	802	Hangest-sur-Somme	704
80417	22	80	803	Harbonnières	1470
80418	22	80	804	Hardecourt-aux-Bois	72
80419	22	80	803	Hargicourt	403
80420	22	80	802	Harponville	168
80421	22	80	803	Hattencourt	248
80422	22	80	801	Hautvillers-Ouville	518
80423	22	80	802	Havernas	420
80424	22	80	802	Hébécourt	506
80425	22	80	802	Hédauville	102
80426	22	80	802	Heilly	381
80427	22	80	802	Hem-Hardinval	364
80428	22	80	804	Hem-Monacu	123
80429	22	80	802	Hénencourt	192
80430	22	80	804	Herbécourt	194
80431	22	80	802	Hérissart	546
80432	22	80	804	Herleville	149
80433	22	80	803	Herly	49
80434	22	80	804	Hervilly	175
80435	22	80	804	Hesbécourt	57
80436	22	80	802	Hescamps	519
80437	22	80	801	Heucourt-Croquoison	117
80438	22	80	804	Heudicourt	520
80439	22	80	802	Heuzecourt	154
80440	22	80	801	Hiermont	136
80442	22	80	804	Hombleux	1058
80443	22	80	802	Hornoy-le-Bourg	1664
80444	22	80	801	Huchenneville	663
80445	22	80	802	Humbercourt	255
80446	22	80	801	Huppy	802
80447	22	80	804	Hyencourt-le-Grand	86
80449	22	80	803	Ignaucourt	91
80450	22	80	801	Inval-Boiron	93
80451	22	80	804	Irles	116
80452	22	80	803	Jumel	358
80453	22	80	803	Laboissière-en-Santerre	145
80455	22	80	802	Lachapelle	68
80456	22	80	802	Lafresguimont-Saint-Martin	512
80458	22	80	802	Lahoussoye	413
80459	22	80	802	Laleu	98
80460	22	80	802	Lamaronde	73
80461	22	80	802	Lamotte-Brebière	216
80462	22	80	801	Lamotte-Buleux	350
80463	22	80	802	Lamotte-Warfusée	626
80464	22	80	801	Lanchères	1041
80465	22	80	804	Languevoisin-Quiquery	207
80466	22	80	802	Lanches-Saint-Hilaire	126
80467	22	80	803	Laucourt	176
80468	22	80	804	Laviéville	155
80469	22	80	803	Lawarde-Mauger-l'Hortoy	182
80470	22	80	802	Léalvillers	181
80472	22	80	804	Lesboeufs	157
80473	22	80	803	Liancourt-Fosse	271
80474	22	80	804	Licourt	395
80475	22	80	804	Liéramont	212
80476	22	80	801	Liercourt	349
80477	22	80	801	Ligescourt	230
80478	22	80	803	Lignières	143
80479	22	80	802	Lignières-Châtelain	339
80480	22	80	801	Lignières-en-Vimeu	113
80481	22	80	804	Lihons	384
80482	22	80	801	Limeux	140
80484	22	80	802	Liomer	415
80485	22	80	802	Loeuilly	853
80486	22	80	801	Long	658
80487	22	80	804	Longavesnes	85
80488	22	80	801	Longpré-les-Corps-Saints	1664
80489	22	80	802	Longueau	5686
80490	22	80	804	Longueval	282
80491	22	80	802	Longuevillette	77
80493	22	80	802	Louvencourt	268
80494	22	80	803	Louvrechy	199
80495	22	80	802	Lucheux	593
80496	22	80	801	Machiel	160
80497	22	80	801	Machy	129
80498	22	80	802	Mailly-Maillet	616
80499	22	80	803	Mailly-Raineval	243
80500	22	80	801	Maisnières	515
80501	22	80	801	Maison-Ponthieu	280
80502	22	80	801	Maison-Roland	117
80503	22	80	802	Maizicourt	191
80504	22	80	803	Malpart	66
80505	22	80	804	Mametz	165
80507	22	80	802	Marcelcave	1089
80508	22	80	803	Marché-Allouarde	71
80509	22	80	804	Marchélepot	468
80511	22	80	803	Marestmontiers	104
80512	22	80	801	Mareuil-Caubert	895
80513	22	80	804	Maricourt	166
80514	22	80	802	Marieux	111
80515	22	80	802	Marlers	146
80516	22	80	804	Marquaix	219
80517	22	80	803	Marquivillers	155
80518	22	80	801	Martainneville	396
80519	22	80	804	Matigny	520
80520	22	80	803	Maucourt	158
80521	22	80	804	Maurepas	203
80522	22	80	801	Le Mazis	105
80523	22	80	804	Méaulte	1318
80524	22	80	803	Méharicourt	578
80525	22	80	802	Meigneux	162
80526	22	80	802	Le Meillard	168
80527	22	80	801	Méneslies	301
80528	22	80	802	Méréaucourt	7
80529	22	80	801	Mérélessart	201
80530	22	80	804	Méricourt-l'Abbé	571
80531	22	80	802	Méricourt-en-Vimeu	117
80532	22	80	804	Méricourt-sur-Somme	191
80533	22	80	801	Mers-les-Bains	2960
80535	22	80	802	Le Mesge	187
80536	22	80	804	Mesnil-Bruntel	302
80537	22	80	801	Mesnil-Domqueur	95
80538	22	80	804	Mesnil-en-Arrouaise	141
80540	22	80	804	Mesnil-Martinsart	241
80541	22	80	803	Mesnil-Saint-Georges	178
80542	22	80	804	Mesnil-Saint-Nicaise	571
80543	22	80	802	Métigny	109
80544	22	80	802	Mézerolles	199
80545	22	80	803	Mézières-en-Santerre	554
80546	22	80	801	Miannay	553
80547	22	80	804	Millencourt	236
80548	22	80	801	Millencourt-en-Ponthieu	375
80549	22	80	804	Miraumont	707
80550	22	80	802	Mirvaux	143
80551	22	80	804	Misery	130
80552	22	80	804	Moislains	1257
80553	22	80	802	Molliens-au-Bois	334
80554	22	80	802	Molliens-Dreuil	844
80555	22	80	804	Monchy-Lagache	681
80556	22	80	801	Mons-Boubert	531
80557	22	80	804	Estrées-Mons	569
80558	22	80	802	Monsures	239
80559	22	80	802	Montagne-Fayel	169
80560	22	80	804	Montauban-de-Picardie	219
80561	22	80	803	Montdidier	6119
80562	22	80	802	Montigny-sur-l'Hallue	215
80563	22	80	802	Montigny-les-Jongleurs	84
80565	22	80	802	Montonvillers	95
80566	22	80	802	Fieffes-Montrelet	330
80568	22	80	804	Morchain	314
80569	22	80	804	Morcourt	274
80570	22	80	803	Moreuil	4025
80571	22	80	803	Morisel	524
80572	22	80	804	Morlancourt	365
80573	22	80	802	Morvillers-Saint-Saturnin	394
80574	22	80	801	Mouflers	87
80575	22	80	801	Mouflières	94
80576	22	80	803	Moyencourt	304
80577	22	80	802	Moyencourt-lès-Poix	164
80578	22	80	801	Moyenneville	679
80579	22	80	804	Muille-Villette	829
80580	22	80	801	Nampont	251
80582	22	80	802	Namps-Maisnil	1010
80583	22	80	802	Nampty	244
80584	22	80	802	Naours	1147
80585	22	80	804	Nesle	2501
80586	22	80	801	Nesle-l'Hôpital	171
80587	22	80	801	Neslette	90
80588	22	80	801	Neufmoulin	348
80589	22	80	801	Neuilly-le-Dien	101
80590	22	80	801	Neuilly-l'Hôpital	323
80591	22	80	801	Neuville-au-Bois	172
80592	22	80	801	Neuville-Coppegueule	583
80593	22	80	804	La Neuville-lès-Bray	270
80594	22	80	802	Neuville-lès-Loeuilly	126
80595	22	80	803	La Neuville-Sire-Bernard	271
80596	22	80	802	Neuvillette	204
80597	22	80	801	Nibas	840
80598	22	80	801	Nouvion	1241
80599	22	80	801	Noyelles-en-Chaussée	259
80600	22	80	801	Noyelles-sur-Mer	773
80601	22	80	804	Nurlu	385
80602	22	80	802	Occoches	129
80603	22	80	801	Ochancourt	278
80604	22	80	802	Offignies	66
80605	22	80	804	Offoy	217
80606	22	80	801	Oisemont	1189
80607	22	80	802	Oissy	240
80608	22	80	804	Omiécourt	241
80609	22	80	801	Oneux	382
80611	22	80	802	Oresmaux	838
80613	22	80	801	Oust-Marest	646
80614	22	80	802	Outrebois	303
80615	22	80	804	Ovillers-la-Boisselle	417
80616	22	80	804	Pargny	166
80617	22	80	803	Parvillers-le-Quesnoy	214
80618	22	80	801	Pendé	1152
80619	22	80	802	Pernois	716
80620	22	80	804	Péronne	7887
80621	22	80	804	Pertain	382
80622	22	80	802	Picquigny	1357
80623	22	80	803	Piennes-Onvillers	352
80624	22	80	802	Pierregot	250
80625	22	80	803	Pierrepont-sur-Avre	571
80626	22	80	802	Pissy	288
80627	22	80	802	Plachy-Buyon	892
80628	22	80	803	Le Plessier-Rozainvillers	659
80629	22	80	804	Poeuilly	100
80630	22	80	802	Poix-de-Picardie	2407
80631	22	80	801	Ponches-Estruval	111
80632	22	80	802	Pont-de-Metz	2195
80633	22	80	801	Ponthoile	614
80634	22	80	802	Pont-Noyelles	742
80635	22	80	801	Pont-Remy	1421
80637	22	80	801	Port-le-Grand	288
80638	22	80	804	Potte	119
80639	22	80	802	Poulainville	1271
80640	22	80	804	Pozières	250
80642	22	80	802	Prouville	305
80643	22	80	802	Prouzel	483
80644	22	80	804	Proyart	637
80645	22	80	802	Puchevillers	522
80646	22	80	803	Punchy	78
80647	22	80	804	Puzeaux	253
80648	22	80	804	Pys	110
80649	22	80	801	Quend	1381
80650	22	80	802	Querrieu	673
80651	22	80	802	Le Quesne	286
80652	22	80	803	Le Quesnel	737
80654	22	80	801	Quesnoy-le-Montant	584
80655	22	80	802	Quesnoy-sur-Airaines	437
80656	22	80	802	Quevauvillers	1099
80657	22	80	803	Quiry-le-Sec	308
80658	22	80	804	Quivières	170
80659	22	80	802	Raincheval	293
80661	22	80	802	Rainneville	804
80662	22	80	801	Ramburelles	256
80663	22	80	801	Rambures	393
80664	22	80	804	Rancourt	185
80665	22	80	801	Regnière-Écluse	141
80666	22	80	802	Remaisnil	39
80667	22	80	803	Remaugies	119
80668	22	80	802	Remiencourt	186
80669	22	80	803	Rethonvillers	343
80670	22	80	802	Revelles	544
80671	22	80	802	Ribeaucourt	235
80672	22	80	802	Ribemont-sur-Ancre	611
80673	22	80	802	Riencourt	183
80674	22	80	802	Rivery	3435
80675	22	80	803	Rogy	138
80676	22	80	803	Roiglise	174
80677	22	80	804	Roisel	1773
80678	22	80	803	Rollot	768
80679	22	80	804	Ronssoy	561
80680	22	80	803	Rosières-en-Santerre	2924
80681	22	80	803	Rouvrel	272
80682	22	80	803	Rouvroy-en-Santerre	198
80683	22	80	804	Rouy-le-Grand	109
80684	22	80	804	Rouy-le-Petit	126
80685	22	80	803	Roye	6326
80686	22	80	802	Rubempré	762
80687	22	80	803	Rubescourt	141
80688	22	80	801	Rue	3145
80690	22	80	802	Rumigny	581
80691	22	80	801	Saigneville	393
80692	22	80	801	Sailly-Flibeaucourt	1014
80693	22	80	804	Sailly-Laurette	310
80694	22	80	804	Sailly-le-Sec	356
80695	22	80	804	Sailly-Saillisel	495
80696	22	80	802	Sains-en-Amiénois	1170
80697	22	80	802	Saint-Acheul	28
80698	22	80	802	Saint-Aubin-Montenoy	226
80699	22	80	801	Saint-Aubin-Rivière	113
80700	22	80	801	Saint-Blimont	943
80701	22	80	804	Saint-Christ-Briost	463
80702	22	80	802	Saint-Fuscien	938
80703	22	80	802	Saint-Germain-sur-Bresle	196
80704	22	80	802	Saint-Gratien	369
80705	22	80	802	Saint-Léger-lès-Authie	90
80706	22	80	802	Saint-Léger-lès-Domart	1870
80707	22	80	801	Saint-Léger-sur-Bresle	84
80708	22	80	803	Saint-Mard	194
80709	22	80	801	Saint-Maulvis	258
80710	22	80	801	Saint-Maxent	414
80711	22	80	802	Saint-Ouen	2028
80713	22	80	801	Saint-Quentin-en-Tourmont	306
80714	22	80	801	Saint-Quentin-la-Motte-Croix-au-Bailly	1322
80716	22	80	801	Saint-Riquier	1261
80717	22	80	802	Saint-Sauflieu	912
80718	22	80	802	Saint-Sauveur	1400
80719	22	80	802	Sainte-Segrée	59
80721	22	80	801	Saint-Valery-sur-Somme	2818
80722	22	80	802	Saint-Vaast-en-Chaussée	518
80723	22	80	802	Saisseval	227
80724	22	80	802	Saleux	2410
80725	22	80	802	Salouël	4186
80726	22	80	804	Sancourt	268
80728	22	80	802	Saulchoy-sous-Poix	53
80729	22	80	803	Sauvillers-Mongival	186
80730	22	80	802	Saveuse	751
80732	22	80	801	Senarpont	676
80733	22	80	802	Senlis-le-Sec	283
80734	22	80	802	Sentelie	208
80735	22	80	802	Seux	162
80736	22	80	801	Sorel-en-Vimeu	236
80737	22	80	804	Sorel	173
80738	22	80	802	Soues	143
80740	22	80	803	Sourdon	283
80741	22	80	804	Soyécourt	185
80742	22	80	802	Surcamps	72
80743	22	80	804	Suzanne	188
80744	22	80	802	Tailly	62
80746	22	80	802	Talmas	1093
80747	22	80	804	Templeux-la-Fosse	143
80748	22	80	804	Templeux-le-Guérard	210
80749	22	80	802	Terramesnil	284
80750	22	80	804	Tertry	182
80751	22	80	803	Thennes	470
